Filepath,Label
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\0c8a2c5980.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\0ce8fd2aa6.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\0d9b538dc7.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\0db0e54368.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\0dd0fc9c02.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\10c01d14a5.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\19bdf03ea8.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\19cf5888d3.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\23c2b5d128.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\2ea4a0e82c.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\36c17fab07.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\39e78dadb1.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\3b14097741.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\3ca82b9f5b.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\3d5070b7f1.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\4c0822b80d.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\4def8a3c91.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\4e63e105e4.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\4ef7294f5d.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\5ba508bd15.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\5bb4058c06.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\5c556e2857.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\5d4a0c79b9.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\5d5ad21a28.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\5da2ecaff8.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\5f9cb72b58.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\6b86b2fcf9.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\6d972b9d61.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\7a8873a4c2.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\7ac4b79f8a.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\7b2b0750ff.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\7b2bfd1b8a.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\7c6ffb61ba.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\7cfa7cccaf.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\7d7dcfca5c.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\7d7e5a661c.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\7faafd75ca.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\7fd9fb4225.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\7fe6733943.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\8cdd17268d.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\8dd0316f47.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\9ae77cdf7b.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\9b57865960.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\9cf243b0a6.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\9e7c1885de.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chhena_kheeri\9eb1ac0483.jpg,chhena_kheeri
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\00df26e2ac.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\025c44bb12.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\05bc964db3.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\05d7e93c02.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\0a356dd48f.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\0d1cf84eba.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\0e506ed4fc.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\11e2a2a599.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\12aaa97289.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\1a48657e4d.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\1ab41e982a.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\1b1b5d8337.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\1b20cf5214.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\1d86814c29.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\23d9a8a05f.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\2a957e9a1e.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\2b85be32d2.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\2cd46b6e86.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\2d108069b2.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\2ea5d20b95.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\32c61f41bb.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\37ff67c2b1.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\3aa6a2291a.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\3b2b4dd2b8.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\3ca9d01cbc.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\3cbe30398b.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\41cf9adda4.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\4c63722b04.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\4e49e1ffc9.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\4e4ade1afc.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\4ef0d1701c.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\5bdbef1dac.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\5eb183efed.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\5f2e23b5c8.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\6d224ddb4c.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\6e62f8f343.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\7a7e150165.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\7d04aafaef.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\7d75c93c55.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\7eca156edc.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\7f4bcc7e62.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\8a2034c07a.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\8a96a789aa.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\8b39565fa9.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\8c1b1347bc.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\8ec4e6cca4.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\9c929c0e43.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\9cb2fb44b9.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\9e43125284.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_razala\9f1bea68a0.jpg,chicken_razala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\0b685b98d8.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\0d9cd4df8b.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\0ee9c5e22d.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\18b1582d23.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\1b7ed1016d.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\1cbd6bce10.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\1cc84b7153.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\1d27d9a45b.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\1e1beaab95.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\1f2bcd97d0.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\22d4087443.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\2b3d210c90.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\2c1a215ee1.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\2e5943ad78.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\2f49789828.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\31d89bc9b5.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\34d3315ead.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\3a47674d70.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\3a6fa8e35b.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\3b1f94ef43.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\3ca042da1d.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\3d0b64911d.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\3d148b6ceb.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\3d9d724bad.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\40d9accbc3.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\46ff4723b3.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\4b4ac3572e.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\4c57149d9a.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\4fdd63a5ac.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\50f4f89a6a.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\52ef4432c2.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\5a7fc6e1d0.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\5b0d1ce931.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\5fce220107.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\6c0d278387.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\6dd9378479.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\6f21f722a4.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\7b2a78c0f4.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\7c9a3293e3.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\8b28b8aff6.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\8bae999e5f.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\8bdd4faf47.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\8d16c98257.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\8e373d8fc8.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\8ffcaef63a.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\9a1807b606.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\9a66495882.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\9cf8d2094e.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\9d6b6ee0f0.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka\9fbcb88ec3.jpg,chicken_tikka
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\02e5b4e8da.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\09dcbbc290.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\0c17814d81.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\0d9cd4df8b.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\0df9285247.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\0dfaa738ba.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\0ee24a81c0.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\15ec744db6.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\19d5fbe38d.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\1b67a0fdb7.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\1c64663042.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\1e1beaab95.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\1eea29a7b3.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\2a9968827f.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\2bb5519532.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\2c1a215ee1.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\2e5943ad78.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\2f49789828.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\30dda93423.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\31d89bc9b5.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\39ad31bd44.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\3a47674d70.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\3a6fa8e35b.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\3bb19fd58f.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\3bfa7d682c.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\3cb396d02d.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\3d0b64911d.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\3d9d724bad.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\3e263c335a.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\3fc682b9cf.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\4ae1ff8628.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\4b4ac3572e.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\4c50b39cca.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\4c57149d9a.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\4cd4c265b1.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\4fdd63a5ac.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\6aed8f08ba.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\6d7c5654b3.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\6f21f722a4.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\6f4f3f84a6.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\7c9a3293e3.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\7e83b1fb3d.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\8bdd4faf47.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\8c2b8cf99a.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\8ce31c5751.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\8e31a9b2ae.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\8fca9cc4f8.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\9b8f7a730e.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\9bb0ceee7d.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chicken_tikka_masala\9fcb2f58ab.jpg,chicken_tikka_masala
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\015a02f670.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\01ee118b53.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\033f65d062.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\039c42eb72.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\08ebabbf68.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\0a7627b435.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\17da9daf70.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\1a8f53618e.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\1bf8104dcc.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\1fe6ff7ea2.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\21a066dfde.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\21c7c7c7b3.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\23c6059129.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\27d2232b4b.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\2b53e41ec4.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\2bba91f416.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\2bda41d4d4.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\2bf506de15.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\2f2b76aafa.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\2f3a7f83f6.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\32cf7b5ec2.jpg,chikki
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\chikki\36db286bbc.jpg,chikki
